language,query,medicine,intent
tulu,Clonidine ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Clonidine,interactions
tulu,Clonidine ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Clonidine,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Clonidine ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Clonidine,interactions
tulu,Clonidine ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Clonidine,dosage
tulu,Clonidine ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Clonidine,dosage
tulu,Clonidine ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Clonidine,dosage
tulu,Ibuprofen ದೆಂದ್?,Ibuprofen,medicine_info
tulu,Ibuprofen ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Ibuprofen,medicine_info
tulu,Ibuprofen ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Ibuprofen,medicine_info
tulu,Ibuprofen ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Ibuprofen,uses
tulu,Ibuprofen ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Ibuprofen,uses
tulu,Ibuprofen ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Ibuprofen,uses
tulu,Ibuprofen ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Ibuprofen,side_effects
tulu,Ibuprofen ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Ibuprofen,side_effects
tulu,Ibuprofen ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Ibuprofen,side_effects
tulu,Ibuprofen ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Ibuprofen,contraindications
tulu,Ibuprofen ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Ibuprofen,contraindications
tulu,ಯಾರೆ Ibuprofen ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Ibuprofen,contraindications
tulu,Ibuprofen ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Ibuprofen,warnings
tulu,Ibuprofen ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Ibuprofen,warnings
tulu,Ibuprofen ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Ibuprofen,warnings
tulu,Ibuprofen ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Ibuprofen,interactions
tulu,Ibuprofen ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Ibuprofen,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Ibuprofen ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Ibuprofen,interactions
tulu,Ibuprofen ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Ibuprofen,dosage
tulu,Ibuprofen ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Ibuprofen,dosage
tulu,Ibuprofen ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Ibuprofen,dosage
tulu,Diclofenac ದೆಂದ್?,Diclofenac,medicine_info
tulu,Diclofenac ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Diclofenac,medicine_info
tulu,Diclofenac ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Diclofenac,medicine_info
tulu,Diclofenac ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Diclofenac,uses
tulu,Diclofenac ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Diclofenac,uses
tulu,Diclofenac ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Diclofenac,uses
tulu,Diclofenac ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Diclofenac,side_effects
tulu,Diclofenac ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Diclofenac,side_effects
tulu,Diclofenac ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Diclofenac,side_effects
tulu,Diclofenac ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Diclofenac,contraindications
tulu,Diclofenac ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Diclofenac,contraindications
tulu,ಯಾರೆ Diclofenac ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Diclofenac,contraindications
tulu,Diclofenac ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Diclofenac,warnings
tulu,Diclofenac ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Diclofenac,warnings
tulu,Diclofenac ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Diclofenac,warnings
tulu,Diclofenac ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Diclofenac,interactions
tulu,Diclofenac ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Diclofenac,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Diclofenac ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Diclofenac,interactions
tulu,Diclofenac ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Diclofenac,dosage
tulu,Diclofenac ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Diclofenac,dosage
tulu,Diclofenac ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Diclofenac,dosage
tulu,Naproxen ದೆಂದ್?,Naproxen,medicine_info
tulu,Naproxen ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Naproxen,medicine_info
tulu,Naproxen ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Naproxen,medicine_info
tulu,Naproxen ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Naproxen,uses
tulu,Naproxen ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Naproxen,uses
tulu,Naproxen ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Naproxen,uses
tulu,Naproxen ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Naproxen,side_effects
tulu,Naproxen ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Naproxen,side_effects
tulu,Naproxen ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Naproxen,side_effects
tulu,Naproxen ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Naproxen,contraindications
tulu,Naproxen ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Naproxen,contraindications
tulu,ಯಾರೆ Naproxen ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Naproxen,contraindications
tulu,Naproxen ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Naproxen,warnings
tulu,Naproxen ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Naproxen,warnings
tulu,Naproxen ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Naproxen,warnings
tulu,Naproxen ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Naproxen,interactions
tulu,Naproxen ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Naproxen,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Naproxen ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Naproxen,interactions
tulu,Naproxen ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Naproxen,dosage
tulu,Naproxen ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Naproxen,dosage
tulu,Naproxen ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Naproxen,dosage
tulu,Methotrexate ದೆಂದ್?,Methotrexate,medicine_info
tulu,Methotrexate ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Methotrexate,medicine_info
tulu,Methotrexate ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Methotrexate,medicine_info
tulu,Methotrexate ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Methotrexate,uses
tulu,Methotrexate ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Methotrexate,uses
tulu,Methotrexate ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Methotrexate,uses
tulu,Methotrexate ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Methotrexate,side_effects
tulu,Methotrexate ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Methotrexate,side_effects
tulu,Methotrexate ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Methotrexate,side_effects
tulu,Methotrexate ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Methotrexate,contraindications
tulu,Methotrexate ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Methotrexate,contraindications
tulu,ಯಾರೆ Methotrexate ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Methotrexate,contraindications
tulu,Methotrexate ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Methotrexate,warnings
tulu,Methotrexate ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Methotrexate,warnings
tulu,Methotrexate ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Methotrexate,warnings
tulu,Methotrexate ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Methotrexate,interactions
tulu,Methotrexate ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Methotrexate,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Methotrexate ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Methotrexate,interactions
tulu,Methotrexate ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Methotrexate,dosage
tulu,Methotrexate ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Methotrexate,dosage
tulu,Methotrexate ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Methotrexate,dosage
tulu,Hydroxychloroquine ದೆಂದ್?,Hydroxychloroquine,medicine_info
tulu,Hydroxychloroquine ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Hydroxychloroquine,medicine_info
tulu,Hydroxychloroquine ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Hydroxychloroquine,medicine_info
tulu,Hydroxychloroquine ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Hydroxychloroquine,uses
tulu,Hydroxychloroquine ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Hydroxychloroquine,uses
tulu,Hydroxychloroquine ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Hydroxychloroquine,uses
tulu,Hydroxychloroquine ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Hydroxychloroquine,side_effects
tulu,Hydroxychloroquine ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Hydroxychloroquine,side_effects
tulu,Hydroxychloroquine ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Hydroxychloroquine,side_effects
tulu,Hydroxychloroquine ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Hydroxychloroquine,contraindications
tulu,Hydroxychloroquine ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Hydroxychloroquine,contraindications
tulu,ಯಾರೆ Hydroxychloroquine ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Hydroxychloroquine,contraindications
tulu,Hydroxychloroquine ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Hydroxychloroquine,warnings
tulu,Hydroxychloroquine ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Hydroxychloroquine,warnings
tulu,Hydroxychloroquine ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Hydroxychloroquine,warnings
tulu,Hydroxychloroquine ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Hydroxychloroquine,interactions
tulu,Hydroxychloroquine ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Hydroxychloroquine,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Hydroxychloroquine ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Hydroxychloroquine,interactions
tulu,Hydroxychloroquine ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Hydroxychloroquine,dosage
tulu,Hydroxychloroquine ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Hydroxychloroquine,dosage
tulu,Hydroxychloroquine ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Hydroxychloroquine,dosage
tulu,Celecoxib ದೆಂದ್?,Celecoxib,medicine_info
tulu,Celecoxib ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Celecoxib,medicine_info
tulu,Celecoxib ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Celecoxib,medicine_info
tulu,Celecoxib ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Celecoxib,uses
tulu,Celecoxib ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Celecoxib,uses
tulu,Celecoxib ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Celecoxib,uses
tulu,Celecoxib ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Celecoxib,side_effects
tulu,Celecoxib ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Celecoxib,side_effects
tulu,Celecoxib ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Celecoxib,side_effects
tulu,Celecoxib ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Celecoxib,contraindications
tulu,Celecoxib ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Celecoxib,contraindications
tulu,ಯಾರೆ Celecoxib ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Celecoxib,contraindications
tulu,Celecoxib ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Celecoxib,warnings
tulu,Celecoxib ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Celecoxib,warnings
tulu,Celecoxib ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Celecoxib,warnings
tulu,Celecoxib ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Celecoxib,interactions
tulu,Celecoxib ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Celecoxib,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Celecoxib ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Celecoxib,interactions
tulu,Celecoxib ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Celecoxib,dosage
tulu,Celecoxib ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Celecoxib,dosage
tulu,Celecoxib ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Celecoxib,dosage
tulu,Sulfasalazine ದೆಂದ್?,Sulfasalazine,medicine_info
tulu,Sulfasalazine ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Sulfasalazine,medicine_info
tulu,Sulfasalazine ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Sulfasalazine,medicine_info
tulu,Sulfasalazine ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Sulfasalazine,uses
tulu,Sulfasalazine ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Sulfasalazine,uses
tulu,Sulfasalazine ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Sulfasalazine,uses
tulu,Sulfasalazine ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Sulfasalazine,side_effects
tulu,Sulfasalazine ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Sulfasalazine,side_effects
tulu,Sulfasalazine ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Sulfasalazine,side_effects
tulu,Sulfasalazine ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Sulfasalazine,contraindications
tulu,Sulfasalazine ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Sulfasalazine,contraindications
tulu,ಯಾರೆ Sulfasalazine ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Sulfasalazine,contraindications
tulu,Sulfasalazine ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Sulfasalazine,warnings
tulu,Sulfasalazine ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Sulfasalazine,warnings
tulu,Sulfasalazine ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Sulfasalazine,warnings
tulu,Sulfasalazine ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Sulfasalazine,interactions
tulu,Sulfasalazine ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Sulfasalazine,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Sulfasalazine ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Sulfasalazine,interactions
tulu,Sulfasalazine ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Sulfasalazine,dosage
tulu,Sulfasalazine ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Sulfasalazine,dosage
tulu,Sulfasalazine ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Sulfasalazine,dosage
tulu,Prednisolone ದೆಂದ್?,Prednisolone,medicine_info
tulu,Prednisolone ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Prednisolone,medicine_info
tulu,Prednisolone ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Prednisolone,medicine_info
tulu,Prednisolone ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Prednisolone,uses
tulu,Prednisolone ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Prednisolone,uses
tulu,Prednisolone ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Prednisolone,uses
tulu,Prednisolone ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Prednisolone,side_effects
tulu,Prednisolone ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Prednisolone,side_effects
tulu,Prednisolone ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Prednisolone,side_effects
tulu,Prednisolone ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Prednisolone,contraindications
tulu,Prednisolone ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Prednisolone,contraindications
tulu,ಯಾರೆ Prednisolone ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Prednisolone,contraindications
tulu,Prednisolone ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Prednisolone,warnings
tulu,Prednisolone ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Prednisolone,warnings
tulu,Prednisolone ದೆತೊನುವಾಗ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಕೊರ್ಲೆ?,Prednisolone,warnings
tulu,Prednisolone ಬೊಕ್ಕ ಬೇತೆ ಮರ್ದ್‌ಲು ಒಟ್ಟುಗು ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Prednisolone,interactions
tulu,Prednisolone ಬೇತೆ ಮರ್ದ್‌ದೊಟ್ಟುಗು ಪ್ರತಿಕ್ರಿಯೆ ಮಲ್ಪುಂಡಾ?,Prednisolone,interactions
tulu,ಎಂಚಿನ ಮರ್ದ್‌ಲು Prednisolone ಬೊಕ್ಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಮಲ್ಪುಂಡು?,Prednisolone,interactions
tulu,Prednisolone ಯಾನ್ ಎಂಚ ದೆತೊನ್ಬೇಕು?,Prednisolone,dosage
tulu,Prednisolone ಯಾನ್ ಎಂಚ ಉಪಯೋಗ ಮಲ್ಪುಲೆ?,Prednisolone,dosage
tulu,Prednisolone ದ ಡೋಸೇಜ್ ಮಾಹಿತಿ ಎಂಚಿನದು?,Prednisolone,dosage
tulu,Leflunomide ದೆಂದ್?,Leflunomide,medicine_info
tulu,Leflunomide ದ ಬಗ್ಗೆ ಮಾಹಿತಿ ಕೊರ್ಲೆ.,Leflunomide,medicine_info
tulu,Leflunomide ಬಗ್ಗೆ ಎಂಕ್ ಏನ್ ಗೊತ್ತ್ ಆಪುನ?,Leflunomide,medicine_info
tulu,Leflunomide ಯಾನ್ ಎತ್ಕ್ ಉಪಯೋಗ ಆಪುಂಡು?,Leflunomide,uses
tulu,Leflunomide ಯಾನ್ ಯಾಕೆ ಉಪಯೋಗ ಮಲ್ಪುಂಡು?,Leflunomide,uses
tulu,Leflunomide ಯಾನ್ ಎತ್ ಕಾಯಿಲೆಗ್ ಉಪಯೋಗ ಆಪುಂಡು?,Leflunomide,uses
tulu,Leflunomide ದ ಅಡ್ಡ ಪರಿಣಾಮೊಲು ಎಂಚಿನವು?,Leflunomide,side_effects
tulu,Leflunomide ದಿಂದ ಅಡ್ಡ ಪರಿಣಾಮ ಆಪುಂಡಾ?,Leflunomide,side_effects
tulu,Leflunomide ದಿಂದ ಎಂಚಿನ ಸಮಸ್ಯೆ ಆಪುಂಡು?,Leflunomide,side_effects
tulu,Leflunomide ಯಾನ್ ಯಾರೆ ದೆತೊನ್ಬಾರದು?,Leflunomide,contraindications
tulu,Leflunomide ಯಾನ್ ಯಾನ್ ಸಮಯಡ್ ದೆತೊನ್ಬಾರದು?,Leflunomide,contraindications
tulu,ಯಾರೆ Leflunomide ಯಾನ್ ತಪ್ಪಿಸಾಯೆರೆ?,Leflunomide,contraindications
tulu,Leflunomide ಬಗ್ಗೆ ಎಂಚಿನ ಎಚ್ಚರಿಕೆ ಉಂಡು?,Leflunomide,warnings
tulu,Leflunomide ಬಗ್ಗೆ ಎಚ್ಚರಿಕೆ ಉಂಡಾ?,Leflunomide,warnings
